,Store,Source,Date,Version,Emotion,Rating,Original Reviews,Translated Reviews
109,iOS,Browser,2017-09-21,9.0,Happy,,知りたい事を探せて正しい情報を見る事が出来るのは本当に嬉しい事だと思う。自分の権利を侵害され虚偽の情報や広告を信じて何が真実なのか本屋に探しに行くのも一苦労だけど私が見ているページの中にゴールがあればいいと思う。ありがとうございます,
110,iOS,Browser,2017-09-21,8.3,Sad,,I can NOT make my FireFox my Default browser in IOS? How?,
111,iOS,Browser,2017-09-21,8.3,Happy,,"On Firefox for iOS, it would be super great if we can turn the 'visit again' thing off from the top sites tab. I simply want there be sites I manually pinned.",
112,iOS,Browser,2017-09-21,9.0,Happy,,"Firefox for IOS is an excellently built app with fast page-loading, smoothly running properties and thus, provides the best browsing experience also to blind and visually impaired users. The only wish that I would like to transfer is, could you kindly place ""Erase all browsing-related data"" as implemented on Firefox Focus. To erase e.g. browsing history on Firefox for IOS is placed too far away on menu contexts. Thank you for the excellent work that you are doing.",
113,iOS,Browser,2017-09-21,8.2,Happy,,"Would really like to see an automatic, behind the scenes, hash checking mechanism for downloaded files as a standard feature! It would be a giant step forward for security for the masses imho. Too much mitm going on and most people dont check hashes.",
114,iOS,Browser,2017-09-21,9.0,Sad,,Toujours impossible de visualiser les traces et cookies enregistrés,
115,iOS,Browser,2017-09-21,,Happy,,It's easy to use and I love that I can personalize it!  ,
116,iOS,Browser,2017-09-21,,Happy,,"The only issue I have right now is clearing browsing history for some websites, such as my email and online course at my college where I teach.  What is the fastest way to clear the history and how can I do that selectively for a particular site   Thanks  Reza",
117,iOS,Browser,2017-09-21,,Happy,,Works great!,
118,iOS,Browser,2017-09-21,9.0,Happy,,"Hola me gusta el navegador, pero podrían poner una opción en donde se pueda pegar la url que copie en otra aplicación desde algún botón o manteniendo pulsado algún botón, en la barra inferior, ya que para celulares más grandes se hace muy difícil alcanzar la barra superior.  Saludos ",
119,iOS,Browser,2017-09-21,9.0,Happy,,Ojalá tomen en cuenta mi comentario ,
120,iOS,Browser,2017-09-21,9.0,Happy,,"good ,  can't save pic into iphone photo  iphone 6+ , ios 11 thanks ",
121,iOS,Browser,2017-09-21,7.5,Sad,,Safari blocking or redirecting pages Disabled Veteran w/Parkisons @dm5312458twitter-dm5312458@gmail.comG+&Email-address&username/,
122,iOS,Browser,2017-09-21,9.0,Sad,,Since updating to iOS 11 Firefox opens slowly. Lin's are hard to open as well. Sometimes you press on a link and nothing happens,
123,iOS,Browser,2017-09-21,9.0,Sad,,1passwordが使えなくなった。,
124,iOS,Browser,2017-09-21,9.0,Happy,,Das Design wirkt positiv.,
125,iOS,Browser,2017-09-22,9.0,Sad,,移动版的firefox，界面设计不好看。应该统一下颜色，现在的一半黑色一半白色，很显眼却没多少用，容易导致反感。,
126,iOS,Browser,2017-09-22,9.0,Happy,,Can you please give us the ability to sort and shift tabs like the online browser lets us do please :),
127,iOS,Browser,2017-09-22,9.0,Sad,,"Clear private data or history in settings does NOT clear browser history etc.   And sync doesn't work....shows duplicate devices though I had ""disconnected"" these devices in sync settings ",
128,iOS,Browser,2017-09-22,9.0,Sad,,Unsatisfactory ,
129,iOS,Browser,2017-09-22,9.0,Sad,,"Firefox theme color is make me sad, it not feel like iOSish.",
130,iOS,Browser,2017-09-23,9.0,Happy,,+989125157806,
131,iOS,Browser,2017-09-23,9.0,Sad,,Please block the automatic webpage forwarding to https://nljpergeriihrgerg.arotrk.com/,
132,iOS,Browser,2017-09-23,9.0,Sad,,Was hoping for Firefox wouldn't autoplay videos. Disappointed.,
133,iOS,Browser,2017-09-23,8.3,Sad,,"Hello  Firefox team, thank you for creating firefox, i found firefox missing a webside translation function like google, i think many people use that function, thanks",
134,iOS,Browser,2017-09-23,9.0,Sad,,Won't give me my 4 digit code I forgot,
135,iOS,Browser,2017-09-23,9.0,Sad,,sehr langsam nach iOS 11 update mit iphone 6 64GB,
136,iOS,Browser,2017-09-23,9.0,Sad,,www.ebookjapan.jpが開けない。,
137,iOS,Browser,2017-09-23,9.0,Sad,,"When I put in a passcode and have it set to require it ""immediately"" it still opens the app without asking for the passcode.",
138,iOS,Browser,2017-09-23,9.0,Sad,,"Downloaded Firefox last week.  As you scroll down on articles the lower page or part of article is blank.  Tried rotating and still a problem.  Gives the impression that maybe it's blank because it's loading, but nothing ever appears.",
139,iOS,Browser,2017-09-23,9.0,Sad,,"When browsing facebook after looking at a photo, the browser reloads to the top of the page always, forcing me to scroll down to find my place. I don't want it to reload from the top please.",
140,iOS,Browser,2017-09-23,9.0,Sad,,"Hi! In the latest version of Firefox for iOS (9.0), 1Password is no longer available in the Activities section of the share sheet. 1Password was previously available and worked perfectly fine in the previous version, 8.3.   Thank you!",
141,iOS,Browser,2017-09-23,8.3,Sad,,Spam,
142,iOS,Browser,2017-09-23,,Sad,,I use mozilla for my bussines in 217.219.5.8 but in ver 9.0 have a problem about open table but in ver8.3 can see the table and use that plz help me in solve this problem,
143,iOS,Browser,2017-09-23,,Happy,,This browser is the fastest I've seen on an ssd! I'm really glad I'm using  this browser!,
144,iOS,Browser,2017-09-24,9.0,Happy,,"Best browser, by far - most options and best security. Anyone that disagrees would be a Microsoft, Apple, and/or Google ally. And Tor and other similar-type browsers are just bites off of Firefox plus garbage and scams by design. So thank you Mozilla for providing us with Firefox. It would be great to have other big tech companies' cooperation in eliminating both the scam browsers that steal information from their users, as well as the scam browsers that steal from Firefox. Maybe Mozilla could even work together with Microsoft, Apple, and Google to keep out scam browsers altogether - even the ones that steal from each of the associated browsers besides Firefox that most people of which are not aware.",
145,iOS,Browser,2017-09-24,9.0,Sad,,"Certains sites ne fonctionnent  pas, à la différence de safari ios .",
146,iOS,Browser,2017-09-24,9.0,Sad,,アップデートしてからアプリが正常に起動しない、ログインページに正しい情報を入力してもログインが出来ない。ログアウトしアンインストールを何度か試し設定している最中に2014年、2015年、2016年の商標がボヤけた英語のページになりNEXTページに誘導され段々と内容文もページも粗末なHTMLになり日本語から英文になりその文が途中で切れていたり、短文にONとOFFの選択をしなさいとされた内容が「危険なサイトやページに遭遇する体験が出来る」そんな選択する必要ないのでページを削除し初めからやり直そうとしても堂々巡りで、予備のメールアドレスを登録し確認メールのURLで設定は完了するはずが管理者によるページの書き換えと表示され、error500とか、偽サーバとか、もう呆れてならない。流石に2年半以上も同じ事をされているので相手が分かる、元代表取締役のネットワーク管理者とその友人のドメイン、サーバ元管理者ですね、IPで分かりますし、Windows8のコントロールパネルから通常のインターネットワークに接続していない、通常のキャリアのメールアドレスがリダイレクトされサーバの書き換えとなればデザリングでの悪戯じゃないでしょうし、危険な体験が出来ますとかの選択をさせて「ひっかかった！」などと笑いたいのか分かりませんが、侵害ですね、せっかく素晴らしいアプリケーションなのにガサツなフェイクページや古いログインページにて情報を盗んでいるのか、毎回侵入してくるけれど私が管理を委任している管理者では無い人に権利侵害を受けているとだけ書いておきます。,
147,iOS,Browser,2017-09-24,9.0,Sad,,Need to be able to disable js,
148,iOS,Browser,2017-09-24,9.0,Sad,,"Most of my tabs will not fully load. I can access the top part of, say a news article and can read 2 or 3 paragraphs. But below that, it goes white and there is nothing to read. It is not website specific and happens almost every time. Reload the page does nothing.  Rebooting Firefox doesn't help. Rebooting iPhone doesn't help. Having to go back to safari unfortunately. Seems to have been since I upgraded to iOS 11. I have a iPhone 6. ",
149,iOS,Browser,2017-09-24,9.0,Sad,,"Can't open the 1Password ""extension"" from the share menu since the latest update. It's just not there and it's not available under ""More"" either.",
150,iOS,Browser,2017-09-24,9.0,Happy,,I'm looking forward to the privacy factor. i intend ti only use Firefox from now on.,
151,iOS,Browser,2017-09-24,9.0,Happy,,I like it,
152,iOS,Browser,2017-09-24,1.7,Sad,,Hey where is the alternate search engines. I am aware that yahoo the government watchdog is the default. Google is trash and so is Bing. Also with big noses. Especially queeny google. Will not use this browser until corrected.,
153,iOS,Browser,2017-09-24,8.3,Sad,,我的账号显示同步了5台设备是什么回事？如何删除已同步设备？,
154,iOS,Browser,2017-09-24,,Happy,,"Easy to use, clean, and efficient. Faster than Chrome and very user-friendly. I like how much Mozilla cares about user privacy and security.",
155,iOS,Browser,2017-09-25,9.0,Sad,,Firefox 9 for iOS doesn't support 1Password anymore 🙁 Wish I didn't update Firefox 🙁,
156,iOS,Browser,2017-09-25,9.0,Sad,,"my problem is about Firefox Focus with Ios 11. When u use a vpn you get a big webrtc ip leak . So Firefox Focus is not safe and even dangerous for privacy.. This problem affects many browsers with the new Ios11 (Brave, Dolphin, Opera, Sleipnir , UC, Ghostery. BUT NOT Firefox ,  Yandex, Safari and Chrome) I Support Mozilla from a long time and I'm very disapointed about your lack of reactivity about this problem. richard.brautigan@live.fr ",
157,iOS,Browser,2017-09-25,8.3,Sad,,iOS11環境で急に遅くなった,
158,iOS,Browser,2017-09-25,9.0,Sad,,"I cannot change language of Firefox. My phone is set to use Polish, Firefox stuck on English. I reinstalled it, changed language of the phone to english and then back to polish but Firefox showed no response - still in english. Please let me know how to set it up.",
159,iOS,Browser,2017-09-25,9.0,Sad,,On mobile (iOS) we should be able to select a default bookmarks folder. It takes 4 taps to get to the same bookmarks I see in one click on desktop. ,
160,iOS,Browser,2017-09-25,9.0,Happy,,アカウントがない,
161,iOS,Browser,2017-09-25,9.0,Sad,,I'm running Firefox under iOS 11.  The command + arrows keys to move back /forward among web pages doesn't seem to be working anymore.  Thanks.,
162,iOS,Browser,2017-09-25,9.0,Happy,,"Juste peut être une amélioration de Mozilla web VR sur ios11 iPhone lorsqu'on active le logo VR, le navigateur n'est pas en full screen.  ",
163,iOS,Browser,2017-09-25,,Happy,,"I'm a longtime user of FF, but the new screenshot tool is great! So nice to be able to select a HTML element instead of trying to draw a box with my OS's screenshot tool. ",
164,iOS,Browser,2017-09-25,9.0,Sad,,I am not able open my SBI credit card  online banking as it is showing upgrade your browser to access that site. I am using iPad Air 2 and already updated my browser but not able to open that site. Help me out soon it is irritating me alot,
165,iOS,Browser,2017-09-25,9.0,Sad,,"He actualizado a la nueva versión, y ha dejado de funcionar la radio online que siempre utilizo....... Muy decepcionado y no sé cómo volver a la versión anterior",
166,iOS,Browser,2017-09-25,9.0,Happy,,I love Firefox and the iPhone app is great! I think it would be very nice if you provided a setting to change the app logo to a muted pallette for iPhone users who care about their phones aesthetic. Thanks!,
167,iOS,Browser,2017-09-25,8.0,Sad,,ブックマークが突然全て消えました。いろいろ調べましたが、復元する方法もどこかからかインポートする方法もわかりません。 All the bookmarks suddenly disappeared. I searched the Web everywhere to find a solution but was unable to come up with any. I have no idea how I could restore or import bookmarks.,
168,iOS,Browser,2017-09-25,10.0,Sad,,The open in New tab option has vanished from the context menu on links. Please bring it back!,
169,iOS,Browser,2017-09-25,10.0,Sad,,The new look in Fx for iOS 10.0 beta is really good. One minor quibble: the bottom edge toolbar is prone to blending into the adjoining pages a little much.,
170,iOS,Browser,2017-09-25,8.3,Sad,,The default font size is a bit small for me. I tried to change it in settings but didn't find it.,
171,iOS,Browser,2017-09-25,,Sad,,不够流畅,
172,iOS,Browser,2017-09-26,9.0,Sad,,I generally like Firefox iOS but it needs more privacy options. An option to block 3rd party cookies and send 'do not track' request. Also needs an ad blocker. I do like the Disconnect integration though.,
173,iOS,Browser,2017-09-26,9.0,Happy,,"Soy hombre con preferencias sexuales diferentes, profesionista, amante de la música, el arte, tecnología, me gustan los temas de tercera y cuarta dimensión así como las comida, el cine y la privacidad. soy una persona libre, no me gustan las ataduras, me gusta experimentar, ser arriesgado, soy meticuloso y perfeccionista, Amo mi país y soy un excelente ser humano.",
174,iOS,Browser,2017-09-26,9.0,Sad,,"I use firefox on my iphone, and ipad.  your application is stable and reliable. On the other hand it would be nice to have add-ons and extensions that android tablets and desk top computers enjoy. To me those abilities Really separate you guys from the other people out there. Thanks for your time",
175,iOS,Browser,2017-09-26,9.0,Happy,,Reliability ,
176,iOS,Browser,2017-09-26,9.0,Sad,,spam,
177,iOS,Browser,2017-09-26,,Happy,,"I like Firefox, but it would be nice if it could use its own close, minimize and maximize buttons on its own windows, not having to use the window manager window border. It would also be nice if it integrated better with GTK3. Thanks for reading, Collin.",
178,iOS,Browser,2017-09-26,9.0,Sad,,GIFアニメーションが保存できずに静止画になっています,
179,iOS,Browser,2017-09-26,10.0,Happy,,"I like the new interface. Overall it is more intuitive when especially when accessing tabs, settings, and bookmarks.",
180,iOS,Browser,2017-09-27,9.0,Sad,,Private tabs should close automatically when the Home button is pressed.,
181,iOS,Browser,2017-09-27,9.0,Sad,,"Nach jedem Update nehme ich wieder einen Anlauf, auch die mobile Version von Ffox zu nutzen und jedesmal gebe ich nach kurzer Zeit wieder entnervt auf. Unübersichtlich und benutzerunfreundlich! Leider! Wie organisiere ich Favoriten, v. a. wie füge ich sie hinzu? Wo finde ich eine Liste davon und wie kann ich sie gruppieren? Wie lösche ich die History? etc. etc. angesichts der tollen Desktopapplikation eine himmeltraurige Angelegenheit!",
182,iOS,Browser,2017-09-27,9.0,Happy,,强大的扩展性和性能！,
183,iOS,Browser,2017-09-27,10.0,Sad,,"Firefox iOS 10.0 beta  If the top URL bar is hidden and a link is opened on any web page, the URL bar reappears from the top and pushes the entire web page down.   This is distracting and does not occur in Safari or Chrome for iOS",
184,iOS,Browser,2017-09-27,9.0,Sad,,私は他のFirefoxを愛用しているのですが(WindowsとAndroid)WindowsとAndroidにはアドオン機能があるのにiOSにはないのが少し不満というか足りないなぁと思いました。 それと標準で広告ブロック機能があるととても良いと思います。,
185,iOS,Browser,2017-09-27,10.0,Happy,,"Guys, let's talk.   Ever since Chrome was introduced, I've been trying and trying to advocate for the old favorite. And for the most part, it didn't work. Slowly, Chrome started winning, while Firefox still looked like the 90s. Even with the Aurora update, it still felt wrong (and not just because it was a carbon copy of Chrome's interface). But this? Quantum?? You guys have a very interesting beast on your hands now. It's fast, it's smooth, and it almost has a built in ad blocker (cheers!).   That said, one small quirk that I'll also report through TestFlight with the iOS beta (also absolutely gorgeous, by the way): the full screen scrolling doesn't hide the navigation controls. If that's intentional, then why? Your full screen was fine before. Don't break it now.   Keep being awesome, guys. ",
186,iOS,Browser,2017-09-27,7.5,Happy,,Happy because you are helpful . Adorable Vigo en Argentina donee existe UN constante E  inseguridad pero firefox es una garantia. Lo unico problema es que si cam bio de ingles a espanol no tengo un abecedario o keyboard que responds en espanol no correctamente. En ingles si Es correctamente. Gracias. Ambrose idiom as  no trabajan bien. Firefox in Ipad. ,
187,iOS,Browser,2017-09-27,9.0,Sad,,J'ai longtemps cherché une manière de signaler un site trompeur mais cela n'etait pas possible. Ce serait cool de pouvoir signaler simplement les site frauduleux.,
188,iOS,Browser,2017-09-27,10.0,Happy,,The toolbar on the bottom should have the option for users to either has it stay on screen (like how it currently is) or having it hide away while scrolling. ,
189,iOS,Browser,2017-09-28,10.0,Happy,,"Weird behavior when doing a fast scroll while previewing a pdf , the navigation bar rapidly hides and then appears again but feels like an UI glitch, when you scroll slowly the animation of hidding the navigation bar works well",
190,iOS,Browser,2017-09-28,9.0,Sad,,"I don't like the way Firefox scrolls.  When the address bar appears and disappears, it makes the page shift downwards and upwards accordingly. It's a minor thing but makes scrolling very awkward, especially with how little movement is required for the bar to be made to slide in and out of view.  Please copy safari here - the address bar expands without moving the content.",
191,iOS,Browser,2017-09-28,9.0,Sad,,The login page on hamstudy.org is very difficult to enter details into.  Pressing on a text field highlights somewhere below the text field (sorry I'm having trouble explaining this without just showing a picture),
192,iOS,Browser,2017-09-28,9.0,Sad,,"Please consider always allowing zoom, even when using a page that specifically blocks it.  Safari does this and it's very helpful",
193,iOS,Browser,2017-09-28,9.0,Sad,,Pleas ad a feature to block third party cookies in the iOS version of Firefox. ,
194,iOS,Browser,2017-09-28,10.0,Happy,,"Generally looking great!  One thought: ""Share page with..."" Doesn't work as da menu item name in this app because not all the stuff in the following screen are ""sharing with"" per se. Keep in mind that filling in stuff like Evernote and printing are there too. Just ""Share..."" works better.",
195,iOS,Browser,2017-09-28,9.0,Sad,,"For the life of me I cannot find the bookmarks. Boring. Maybe they're here, but not obvious to me. ",
196,iOS,Browser,2017-09-28,9.0,Happy,,使いやすい,
197,iOS,Browser,2017-09-28,9.1,Sad,,为何现在不支持1password,
198,iOS,Browser,2017-09-28,,Sad,,I use Firefox on my computer but after loading it on my phone I'm not sure but my spam increased in just two days exponentially. Sorry had to dump it :( Plus I didnt like how it saved my pages.  We're hard to find or organize. ,
199,iOS,Browser,2017-09-28,10.0,Happy,,"In the delete history section under the 3 lines menu, please include a clear all history, rather than having to do the additional steps of going to settings and clearing private data",
200,iOS,Browser,2017-09-28,10.0,Sad,,"On the Firefox v10 beta for iOS, my passwords are synced but I see no way to auto fill them. This new UI and speed on the new app makes me want to switch from Safari, but lack of auto fill is a deal breaker. Can support for this be added?",
201,iOS,Browser,2017-09-28,10.0,Sad,,"Images on webpages aren't loading on the iOS 11.1 beta, and selecting the No Image mode crashes the browser.",
202,iOS,Browser,2017-09-28,9.1,Sad,,"Ok, just saying... In the app store it appears you can disable tab view so only one tab appears. This matters to me because it saves screen real estate but because I also prefer the new firefox 57 tabbed view. Please ditch the curves or allow one tab view!!! ",
203,iOS,Browser,2017-09-29,9.1,Sad,,"Bonjour, Depuis la toute dernière version de votre application je ne peux plus consulter ma banque Boursorama, car l'appui sur les chiffres affichés à l'ėcran fait afficher un pop-up pour copier/enregistrer l'image, au lieu de laisser introduire un mot de passe.",
204,iOS,Browser,2017-09-29,9.1,Sad,,"Problème avec section "" EFFACER MES TRACES "" Dans la section EFFACER MES TRACES "" les boutons Historique de navigation, cache, cookies et Données hors connexion "" sont tous le temps COCHÉ même si on les décoches une fois sorti elles de nouveaux Coché c'est très chiant quand on veut garder certaines infos vous pouvez régler ça svp",
205,iOS,Browser,2017-09-29,9.0,Sad,,It is not possible to show bookmarks bar on ipad... or no any convinient way to use bookmarks actually....,
206,iOS,Browser,2017-09-29,9.0,Sad,,Nach dem Update auf 11.01 lädt das Programm nur noch teilweise und ruckelnd ,
207,iOS,Browser,2017-09-29,10.0,Happy,,通常版のFirefoxレビューに多く寄せられたタブメニュー」の位置など、今回のアップデートによるUIの変更は多くのユーザーの意見を取り入れた素晴らしいものだと思います。 Androidで馴染みのある右上のタブメニューも好きでしたが、今回はよりiPhoneのほかのアプリを意識して、Firefox for iOSはiOS向けに独自に開発していることを強く感じられ、満足です。,
208,iOS,Browser,2017-09-29,9.1,Sad,,I need to be able to organize my bookmarks into folders and subfolders so I don't have to scroll through a loooooong list looking for the right one.,
209,iOS,Browser,2017-09-29,9.0,Happy,,I want to to suggest an enhancement to simplify tab closing. My eyesight sometimes makes it difficult to locate the tiny X for closing a tab. It would so much quicker and easier to do it with a gesture. Perhaps a two finger pinch or something similar. ,
210,iOS,Browser,2017-09-29,9.1,Sad,,"Something is broken or I don't like the option being removed: When you press and hold on an image, I would have the option to open in new tab, copy link etc. but in this new version of Firefox, it's only save or copy image. ",
211,iOS,Browser,2017-09-29,9.1,Sad,,Our web forms are now broken from iOS devises checkout. Www.skysthelimitballooning. Com. Try to buy. Big blank screen after clicking purchase ,
212,iOS,Browser,2017-09-29,9.1,Sad,,"In iOS, s being a tab to another device is painfully slow. It takes too long to populate the list of devices and too long to send and dismiss pop-up, it should finish in the background.",
213,iOS,Browser,2017-09-29,9.1,Sad,,The latest update for iOS has a bug. Any image that is a link pops up a dialogue to save the image when pressed. This means graphic buttons. ,
214,iOS,Browser,2017-09-29,,Sad,,Firefox version 56.0 still haven't resolved the stream video progress bar issue and other bugs.,
215,iOS,Browser,2017-09-29,9.1,Sad,,"Hi, I'm missing 1password ios integration https://agilebits.com/onepassword/devoutreach  Best regards, Reto",
216,iOS,Browser,2017-09-29,9.1,Sad,,"After iOS 11.1 everything I touch asks do I want to save image or copy , when there are ANY pictures on the webpage This is REAL annoying Also why can't there be AD BLOCKERS BUILT IN? I hate the ads and on Safari THEY GET BLOCKED but I like to use Firefox for other sites, on my MacBook Pro, iPhone 7+ and iPad Air2 but on the iPad it keeps asking to SAVE IMAGE ALL THE TIME",
217,iOS,Browser,2017-09-29,8.3,Happy,,"Firefox for iOS still works rather smoothly on iPad 2. I'm impressed, and thankful to you all who keep it working. I like the features, I like the performance. Thumbs up from me!",
218,iOS,Browser,2017-09-29,10.0,Happy,,"Holy s**t, FF 10 kicks ass! WAY better than FF 9! From the tabs button and all the rest of it down below (so I can now access things with just one hand), the settings menu that is much better, and all the little visual tweaks and effects that are great.  If there's just one thing I can add, it's that the hamburger menu looks too narrow -- could be a bit wider.  I was kind of reluctantly putting up with FF iOS prior to 10 as it's FF and I wouldn't use anything else (for sync, etc.), but with version 10 it actually kicks ass now. Thanks!",
219,iOS,Browser,2017-09-29,9.0,Happy,,"Très bien, mais manque la possibilité (paramètre) de pouvoir empêcher le rechargement automatique des pages !",
220,iOS,Browser,2017-09-30,9.1,Happy,,正しい情報を検索出来る事は素晴らしいと思う,
221,iOS,Browser,2017-09-30,9.1,Sad,,Nie można ustawić listy ulubionych kart wg preferowanej kolejności.,
222,iOS,Browser,2017-09-30,9.1,Sad,,Hii,
223,iOS,Browser,2017-09-30,10.0,Sad,,Slow scrolling on google sites ,
224,iOS,Browser,2017-09-30,9.1,Sad,,"For iOS Firefox, want a ""open page in Safari"" button. (And vice versa) Weird that even Firefox Focus has this but not in the main version.",
225,iOS,Browser,2017-09-30,9.1,Sad,,It is  automatically sending the save feature all the time and I don't want to. ,
226,iOS,Browser,2017-09-30,9.0,Happy,,Parfait ,
227,iOS,Browser,2017-09-30,9.1,Sad,,"I love to use Firefox in private mode on a desktop, and want to do the same on the Firefox iOS. It would be better if I could always use firefox iOS in private mode. I have to reset private mode everytime I open the app. ",
228,iOS,Browser,2017-09-30,9.1,Sad,,"Je surf souvent sur e-hentai.org pour lire des mangas mais depuis la MàJ il y a une fenêtre qui ne cesse de s'affiche en bas à gauche en mode paysage avec  l'adresse web d'une image, enregistrer l'image et copier l'image  ( avec photo a l'appui ) dès que je veux sélection un lien elle apparait systématiquement Merci de votre réponse  djmax262002@gmail.com Cordialement",
229,iOS,Browser,2017-09-30,9.1,Sad,,"My iPad is for work, i downloaded Firefox and the homepage is a grid of shopping, video, and social media applications. If i pulled this up with co workers, which I do need to do from time to time, they will assume I've been shopping, watching videos, and playing on Facebook.  Why not just start with a clean page? I'm sure it's in the settings but the last thing I want to do is manage another app.  ",
230,iOS,Browser,2017-09-30,9.1,Happy,,"I like being able to use a preferred browser from desktop on my mobile phone as well. However, please bring back 1password in the share sheet! Logging into sites for me is severely broken. ",
231,iOS,Browser,2017-09-30,9.1,Sad,,"Hallo, Ich habe ein Problem. Wenn ich auf ein Bild drücke das eigentlich dazu dient mich weiterzuleiten(Link) kommt die Meldung Grafik Speichern immer. Firefox ist auf dem neusten Stand, und läuft auf einen iPad mit der Version iOS 11.",
232,iOS,Browser,2017-09-30,,Sad,,"I have a surface pro 3, iPhone and iPad synced. After the latest auto update on sp3, Firefox has lost all bookmarks and ability to generate new bookmarks. I have been through every troubleshooting guide and nothing fixes it. ",
233,iOS,Browser,2017-09-30,9.1,Sad,,"Tengo problemas con el touch id y código asociado... veo que no funciona, supongo que su función es restringir el acceso a la app; pero por más que activo estas opciones, solo me pide el código o huella para cambiar estos últimos. i5s, ios 11.0.1",
234,iOS,Browser,2017-09-30,9.1,Sad,,"Newest version for ios 10 has a minor but annoying defect: when you click on a photo with embedded url in some websites, browser opens a dialogue box to save or copy image instead of just following the link.",
235,iOS,Browser,2017-09-30,9.1,Sad,,不要在我点击图片时弹窗,
236,iOS,Browser,2017-09-30,10.0,Sad,,"Closing tabs on iPhone is annoying because of the number of steps involved. It would be nice to have a way to do it without navigating into the tab panel. Maybe a gesture, or by enabling a force touch in the toolbar to open a quick at of page lotions or something, ended it could be one push, slide finger, release.",
237,iOS,Browser,2017-09-30,10.0,Sad,,I keep losing tabs because the tab panel is so sensitive to minor fiber movements when I tap things. I keep accidentally sweeping away tabs when trying to open them. This swipe classes gesture either needs to be more clearly deliberate or if like to be able to disable it.  My fingers are prone to trembling at times due to a neurological condition. This makes me very prone to accidentally triggering subtle gestures like these.,
238,iOS,Browser,2017-09-30,10.0,Happy,,"Just a thought: maybe add Close Tab to the page options ""..."" Menu in the URL bar?",
239,iOS,Browser,2017-09-30,,Happy,,I like the sync between the desktop and mobile bile version very much. ,
240,iOS,Browser,2017-09-30,8.3,Sad,,"UI seems rather outdated, a port of the Photon UI would be great, haven't seen it in nightly.",
241,iOS,Browser,2017-09-30,9.1,Sad,,Can't press and hold to open videos into new window anymore,
242,iOS,Browser,2017-09-30,9.1,Sad,,"When scrolling on web sites , Firefox interprets my interaction as wanting to open a new tab or copy a link. This has happened on multiple web sites and including tumblr and craigslist.",
243,iOS,Browser,2017-09-30,9.1,Sad,,"I updated firefox for iPad iOS 11 and it's terrible. Just trying to scroll, the menu (open, copy, etc) pops up all the time, freezing the display until I tap the screen again. Then I try to scroll down again and the screen freezes again.... I am using an iPad Air 2. Maybe you need to allow users to select how long a touch on screen results in menu opening? ",
244,iOS,Browser,2017-09-30,9.1,Sad,,浏览带图网页 ，按图片滑动的时候总会触发保存， 已经频率 响应时间过于平凡 ,
245,iOS,Browser,2017-09-30,9.1,Sad,,Select in YouTube not working right.  Instead of opening new tab copy image comes up every time.  Fails bother in regular and private mode,
246,iOS,Browser,2017-10-01,9.1,Sad,,Hi. Touching any image now immediately causes [Save Image/Copy Image] popup to appear. Many images on webpages are actually links rather than anything I would want save. Having to tap again to get rid of a popup every time I tap a link soon becomes annoying. Firefox didn't used to do this.,
247,iOS,Browser,2017-10-01,9.1,Sad,,"Since the last update, a-tags that wrap an image, cannot be used any longer. If you touch them, a context menu opens that displays only a possibility to interact with the image, but not with the link around.  ",
248,iOS,Browser,2017-10-01,8.2,Happy,,Excellent navigateur indépendant et efficace. Petit point noir depuis la dernière version la fonction Ouvrir Dans lors d'un téléchargement d'un fichier PDF ne fonctionne pas (nul doute que ce sera vite corrige) Merci aux de eloppeurs,
249,iOS,Browser,2017-10-01,9.1,Sad,,Nach jedem Update wir mein Problem nicht behoben...die Funktion bei Tab & Hold geht nicht mehr bei Bildern oder Gifs egal welcher Anbieter es ist..muss jetzt erst auf Datei gehen und dort diese Funktion ausüben...schon 5x bemängelt!! Nach dem 28.09 Update ist es nun nicht mehr möglich das Bild öfters aufzumachen...nur 1x geht das noch!!! wenn ich es mir nochmal anschauen möchte muss ich kompl. den Anbieter neu starten!! probiere es in Safari auch im Privaodus..dort funktioniert es einwandfrei...so wie vorher auch in Firefox...wäre nett wenn Ihr das wieder ändern würdet..dann brauche ich nicht zu wechseln DANKE ,
250,iOS,Browser,2017-10-01,9.1,Sad,,need adblock please make built in adblock or support adblock apps,
251,iOS,Browser,2017-10-01,9.1,Sad,,'Right click' menu opens unintentionally all the time. Not sure if you tried to implement a 3D-touch option that failed miserably.,
252,iOS,Browser,2017-10-01,,Happy,,I really like Firefox because it fast. No matter what I'm doing the browser doesn't seem to eat so much resources of my laptop like other browsers( please make Firefox even more lite weight). The UI is cool and I also really like the add-ons this browser offers ,
253,iOS,Browser,2017-10-01,9.1,Sad,,"Latest Firefox app doesn't entirely work with iOS 11. Cut, Copy, Select, Select All etc not working.  Log into Facebook site and none of that function works!!!",
254,iOS,Browser,2017-10-01,,Happy,,Not sure about the mail shots I feel like I'm being spammed 4 emails in last three days? Also I've been faithful to Firefox for 10 years so the Revivalist tone of of your publicity is leaving me a little cold.,
255,iOS,Browser,2017-10-01,9.0,Happy,,"L'application est complète, rapide et intuitive. En plus elle respecte la vie privée de ses utilisateurs. N'y aurait-il pas moyen de pouvoir l'utiliser par défaut en lieu et place de Safari sur iPhone?",
