App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Firefox Web Browser,iOS,989804926,1938380619,Italy,10.2,4,2017-11-21,riccardo-ds,Purtroppo azzoppato da Apple,"Stabile, veloce e con pieno supporto a sync.
Purtroppo visti i limiti imposti da Apple è quasi come se fosse Safari con un “diverso vestito”; questo comunque gli permette di usare ad esempio la versione di Adblock installata per Safari.
Peccato che la schermata iniziale non sia pienamente personalizzabile.",Sadly unhappy by Apple,"Stable, fast and with full sync support. Unfortunately, given the limits imposed by Apple, it&#39;s almost as if Safari is with a &quot;different suit&quot;; however, this allows you to use, for example, the version of Adblock installed for Safari. It&#39;s a shame that the home screen is not fully customizable.",meh,
Firefox Web Browser,iOS,989804926,1938247092,Russia,10.2,1,2017-11-21,Alexruth199,Перестал работать после обновления на 5s,"При запуске открывается, но остальные функции браузера не работают! Зависает на экране введите запрос и т.д. В общем полный г..
Единственная звезда за новую иконку",I stopped working after updating to 5s,"At start it opens, but other functions of the browser do not work! Hangs on the screen enter a query, etc. In general, a full d .. The only star for a new icon",,
Firefox Web Browser,iOS,989804926,1937985013,Italy,10.2,5,2017-11-21,Zaporizzja,Ottimo,"Fantastica la nuova impostazione grafica e la ""modalità notturna""",Very well,Fantastic new graphic layout and &quot;night mode&quot;,,
Firefox Web Browser,iOS,989804926,1937947534,Germany,10.2,2,2017-11-21,Dominic aP,"Desktop hui, Mobil na ja!","So sehr ich Firefox auf dem Desktop mag, auf mobilen Endgeräten bleibt der Frust. Alleine schon das Verhalten der Tabs bleibt mir völlig unverständlich. Zunächst mal werden diese immer im Hintergrund geöffnet. Und dann sind sie auch noch nicht sichtbar - erst wenn man wieder ein Stück nach oben scrollt oder den oberen Rand antippt, werden die Tabs eingeblendet. Bei beiden Varianten wird die Position im ersten Fenster verändert, so dass man später die zuletzt verlassene Stelle wieder suchen muss. Sorry, aber das ist leider Murks. Bitte gebt dem User wenigstens die Möglichkeit, einen Tab (auch) im Vordergrund zu öffnen.

Lesezeichen verwalten ist leider auch nicht möglich:
Ordner anlegen – nicht möglich!
Lesezeichen umbenennen – nicht möglich!
Lesezeichen umsortieren – nicht möglich!
Offenbar soll man damit zum Synchronisieren gezwungen werden. Bescheiden!

Damit wird Firefox auf meinen mobilen Endgeräten nicht mein Standard–Browser!","Desktop hui, Mobil for me!","As much as I like Firefox on the desktop, the frustration remains on mobile devices. Alone the behavior of the tabs is completely incomprehensible to me. At first these are always opened in the background. And then they are not visible yet - only when you scroll back a bit or tap the top of the tabs are displayed. In both variants, the position in the first window is changed, so that later you have to search for the last vacancy. Sorry, but unfortunately that&#39;s botch. Please give the user at least the opportunity to open a tab (also) in the foreground. Unfortunately, managing bookmarks is also not possible: create folder - not possible! Rename bookmarks - not possible! Sort bookmarks - not possible! Apparently one should be forced to synchronize with it. Modest! This will not make Firefox my default browser on my mobile devices!",happy,
Firefox Web Browser,iOS,989804926,1937668024,Canada,10.2,4,2017-11-21,zZzFalaecozZz,My new fave,"Fast, highly compatible, easy to use, and the interface feels just right!",,,happy,
Firefox Web Browser,iOS,989804926,1937381687,USA,10.2,2,2017-11-21,f00l1sh,Browser freezes a lot. Page loading issues.,"More and more disappointed with mobile Firefox philosophy. They are not being straight-up, and instead, just using marketing language bs to cover problems. 

Whatever happened to honesty?  Firefox?  What happennrd to ethics?   Firefox? Hello?

Are we ever going to get extensions?  Hello?

How about the taking our privacy seriously?   Hello?  Anyone home?  Stop with the phony crap and just do it.  

--
Probs since ios 11.  

Freezes. Pages don't load. Crashes. Slow. 
(Compared to other browser if same device)

Poor updates to UI. (we are assured these updates are great)

--

How about less emphasis on ""new look and feel"" and other UI nonsense for the sake of self-congratulation?? 

(The UI improvements aren't terrible. The emphasis on them just indicates that the Firefox developers don't care at all about what really matters.  They world rather concentrate on flashy unimportant UI cosmetics that on offering the app user security and privacy control.)

How about more emphasis of whether the browser works properly?  On total user control of *real* privacy instead of ""pretend privacy""?

Extensions?  PRIVACY?  Script control?  User control?

Anyone home?",,,sad,
Firefox Web Browser,iOS,989804926,1937311905,United Kingdom,10.2,4,2017-11-21,Henry17639,Rapidly Improving,"I am a great fan of Firefox on windows/mac/linux. It’s iOS offering is by nature limited due to needing to use safari’s renderer. 
However, its is rapidly improving adding new features and improving browsing experience. Currently it has less features than safari, but I trust it more and it is quickly catching up!",,,happy,
Firefox Web Browser,iOS,989804926,1937245489,Turkey,8.3,3,2017-11-21,sickdrummer7,Hemen düzeltilmeli,Uygulamanın son sürümü iOS 9 kullanıcıları için de uyumlu olmalı.,Just be corrected,The latest version of the app should also be compatible with iOS 9 users.,,
Firefox Web Browser,iOS,989804926,1937105581,"Korea, Republic Of",10.2,2,2017-11-21,ㄱㄴㄱㄱㄴㄱGMGM@,홈페이지버튼은 왜 건드렸을까,개불편..이전버전이 더 낫다.,Why did I touch the homepage button?,The dogs are inconvenient ... the older version is better.,,
Firefox Web Browser,iOS,989804926,1937030837,United Kingdom,10.2,4,2017-11-21,Fluffy Lemon,Good,Yes it’s good and better than the old one but why call it photon? I already have a browser called photon that plays flash,,,happy,
Firefox Web Browser,iOS,989804926,1936971421,Taiwan,10.2,1,2017-11-21,CashingYou,桌面版開fb就關閉,桌面版開fb就關閉，還沒有反應問題的管道⋯,Open fb desktop version closed,"Desktop version opened fb closed, there is no response to the problem of the pipe ...",,
Firefox Web Browser,iOS,989804926,1936814091,Russia,10.2,3,2017-11-21,Margeritis,Неудачное обновление,"Это стало похоже на хром и все кнопки поменяли своё местоположение, все неудобно :(
Чёрная иконка некрасиво выделяется на фоне остальных. Верните все как было, а?",Failed upgrade,"It became similar to chrome and all the buttons changed their location, everything is inconvenient :( The black icon is ugly standing out from the rest.) Bring it back as it was, eh?",,
Firefox Web Browser,iOS,989804926,1936500411,Germany,9.3,1,2017-11-21,Schwesterlein,Nervt,"Bei der desktop-Version lassen sich die tabs nicht mehr unter der Adreßzeile anordnen. Der Haken bei 'Überprüfen ob Standardbrowser ' ist nicht rausnehmbar. Sicherheit ist schlechter einstellbar. Das Update auf dem iPhone werde ich bestimmt nicht holen, bin eh schon angenervt.",Annoying,"With the desktop version, the tabs can no longer be placed under the address line. The check mark &#39;Check if default browser&#39; is not removable. Safety is worse adjustable. I will definitely not get the update on the iPhone, anyway I&#39;m already annoyed.",,
Firefox Web Browser,iOS,989804926,1936321703,USA,10.2,2,2017-11-21,Polandexpat,Wish I hadn't updated,"Really liked this browser before the recent big update. It was much faster and reliable than the Safari browser. However, after the update, it seems to take ages for certain pages to load and in some cases simply freezes up. I'm hoping these are only temporary update issues, which will be quickly fixed. I have not yet updated my iPad Air 2 to iOS 11.",,,sad,
Firefox Web Browser,iOS,989804926,1936149527,Germany,10.2,4,2017-11-21,royalbaer,Bitte Addon support auf iOS,"Das neue Design und drumherum ist super. Um aber wirklich langfristig gegen Safari bestehen zu können fehlt noch ein Addon Support. Das wäre für mich dann der springende Punkt, da Safari auch Content Blocker unterstützt und gute Performance hat. Damit wäre Firefox dann eine gute Nasenlänge voraus!",Please addon support on iOS,"The new design and around it is great. But in order to survive really long term against Safari is still missing an addon support. That would be the whole point for me, because Safari also supports Content Blocker and has good performance. Firefox would then be a good nose ahead!",happy,
Firefox Web Browser,iOS,989804926,1936109189,Russia,10.2,3,2017-11-21,m3scaline,Увеличение,Не работает увеличение двумя пальцами на мобильных версиях сайтов. Например картинки инстаграмма нельзя увеличить. В сафари все работает.,increase,"Do not work the increase with two fingers on mobile versions of sites. For example, the picture can not be enlarged. In the safari everything works.",,
Firefox Web Browser,iOS,989804926,1936057169,USA,10.2,1,2017-11-21,lovin' the maine,Buggy,"How can I revert to the previous version which was working fine? This version has several problems that make me it unusable. 

Links that should be clickable are static. And many pages don’t load completely. I’ve revisited the pages and the same problems recur. No problems on these pages with Chromemor Safari.

I’m on an iPad Air 2 with up to date iOS",,,angry,
